UUID,DateTime,GameType,PromptType,PromptVersion,GameNumber,Player1,Player2,Result,GameDuration,TotalMoves,Player1Moves,Player2Moves,Player1MovesPerWin,Player2MovesPerWin,Player1InvalidAlreadyTaken,Player2InvalidAlreadyTaken,Player1InvalidFormat,Player2InvalidFormat,Player1OutOfBounds,Player2OutOfBounds,MoveNumber,MovePlayer,MoveRow,MoveCol,MoveOutcome,CurrentStatus,Response,FinalGameState
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-070948","connect-four","illustration","2024-06-12",2,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",30,24,16,8,0,0,8,0,0,0,0,0,14,2,6,2,"Valid","eeeYeee \neeeReee \neeeYeee \neeeReee \neeRYeee \nYeRReee \n","{'column':2}","eeeYeee \neeeReee \neeYYeee \neeRReee \neeRYRee \nYYRRRYY \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-070948","connect-four","illustration","2024-06-12",2,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",30,24,16,8,0,0,8,0,0,0,0,0,15,1,-1,4,"Already Taken","eeeYeee \neeeReee \neeeYeee \neeeReee \neeRYeee \nYYRReee \n","{'column':4}","eeeYeee \neeeReee \neeYYeee \neeRReee \neeRYRee \nYYRRRYY \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-070948","connect-four","illustration","2024-06-12",2,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",30,24,16,8,0,0,8,0,0,0,0,0,16,1,6,5,"Valid","eeeYeee \neeeReee \neeeYeee \neeeReee \neeRYeee \nYYRReee \n","{'column':5}","eeeYeee \neeeReee \neeYYeee \neeRReee \neeRYRee \nYYRRRYY \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-070948","connect-four","illustration","2024-06-12",2,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",30,24,16,8,0,0,8,0,0,0,0,0,17,2,6,6,"Valid","eeeYeee \neeeReee \neeeYeee \neeeReee \neeRYeee \nYYRRRee \n","{'column':6}","eeeYeee \neeeReee \neeYYeee \neeRReee \neeRYRee \nYYRRRYY \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-070948","connect-four","illustration","2024-06-12",2,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",30,24,16,8,0,0,8,0,0,0,0,0,18,1,-1,4,"Already Taken","eeeYeee \neeeReee \neeeYeee \neeeReee \neeRYeee \nYYRRRYe \n","{'column':4}","eeeYeee \neeeReee \neeYYeee \neeRReee \neeRYRee \nYYRRRYY \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-070948","connect-four","illustration","2024-06-12",2,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",30,24,16,8,0,0,8,0,0,0,0,0,19,1,5,5,"Valid","eeeYeee \neeeReee \neeeYeee \neeeReee \neeRYeee \nYYRRRYe \n","{'column':5}","eeeYeee \neeeReee \neeYYeee \neeRReee \neeRYRee \nYYRRRYY \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-070948","connect-four","illustration","2024-06-12",2,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",30,24,16,8,0,0,8,0,0,0,0,0,20,2,6,7,"Valid","eeeYeee \neeeReee \neeeYeee \neeeReee \neeRYRee \nYYRRRYe \n","{'column':7}","eeeYeee \neeeReee \neeYYeee \neeRReee \neeRYRee \nYYRRRYY \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-070948","connect-four","illustration","2024-06-12",2,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",30,24,16,8,0,0,8,0,0,0,0,0,21,1,-1,4,"Already Taken","eeeYeee \neeeReee \neeeYeee \neeeReee \neeRYRee \nYYRRRYY \n","{'column':4}","eeeYeee \neeeReee \neeYYeee \neeRReee \neeRYRee \nYYRRRYY \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-070948","connect-four","illustration","2024-06-12",2,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",30,24,16,8,0,0,8,0,0,0,0,0,22,1,4,3,"Valid","eeeYeee \neeeReee \neeeYeee \neeeReee \neeRYRee \nYYRRRYY \n","{'column':3}","eeeYeee \neeeReee \neeYYeee \neeRReee \neeRYRee \nYYRRRYY \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-070948","connect-four","illustration","2024-06-12",2,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",30,24,16,8,0,0,8,0,0,0,0,0,23,2,3,3,"Valid","eeeYeee \neeeReee \neeeYeee \neeRReee \neeRYRee \nYYRRRYY \n","{'column':3}","eeeYeee \neeeReee \neeYYeee \neeRReee \neeRYRee \nYYRRRYY \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-070948","connect-four","illustration","2024-06-12",2,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",30,24,16,8,0,0,8,0,0,0,0,0,24,1,-1,4,"Already Taken","eeeYeee \neeeReee \neeYYeee \neeRReee \neeRYRee \nYYRRRYY \n","{'column':4}","eeeYeee \neeeReee \neeYYeee \neeRReee \neeRYRee \nYYRRRYY \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-071012","connect-four","illustration","2024-06-12",3,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",18,14,11,3,0,0,8,0,0,0,0,0,1,1,6,4,"Valid","eeeeeee \neeeeeee \neeeeeee \neeeeeee \neeeeeee \neeeeeee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-071012","connect-four","illustration","2024-06-12",3,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",18,14,11,3,0,0,8,0,0,0,0,0,2,2,5,4,"Valid","eeeeeee \neeeeeee \neeeeeee \neeeeeee \neeeeeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-071012","connect-four","illustration","2024-06-12",3,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",18,14,11,3,0,0,8,0,0,0,0,0,3,1,4,4,"Valid","eeeeeee \neeeeeee \neeeeeee \neeeeeee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-071012","connect-four","illustration","2024-06-12",3,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",18,14,11,3,0,0,8,0,0,0,0,0,4,2,3,4,"Valid","eeeeeee \neeeeeee \neeeeeee \neeeReee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-071012","connect-four","illustration","2024-06-12",3,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",18,14,11,3,0,0,8,0,0,0,0,0,5,1,2,4,"Valid","eeeeeee \neeeeeee \neeeYeee \neeeReee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-071012","connect-four","illustration","2024-06-12",3,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",18,14,11,3,0,0,8,0,0,0,0,0,6,2,1,4,"Valid","eeeeeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-071012","connect-four","illustration","2024-06-12",3,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",18,14,11,3,0,0,8,0,0,0,0,0,7,1,-1,4,"Already Taken","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-071012","connect-four","illustration","2024-06-12",3,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",18,14,11,3,0,0,8,0,0,0,0,0,8,1,-1,4,"Already Taken","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-071012","connect-four","illustration","2024-06-12",3,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",18,14,11,3,0,0,8,0,0,0,0,0,9,1,-1,4,"Already Taken","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-071012","connect-four","illustration","2024-06-12",3,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",18,14,11,3,0,0,8,0,0,0,0,0,10,1,-1,4,"Already Taken","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-071012","connect-four","illustration","2024-06-12",3,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",18,14,11,3,0,0,8,0,0,0,0,0,11,1,-1,4,"Already Taken","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-071012","connect-four","illustration","2024-06-12",3,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",18,14,11,3,0,0,8,0,0,0,0,0,12,1,-1,4,"Already Taken","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-071012","connect-four","illustration","2024-06-12",3,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",18,14,11,3,0,0,8,0,0,0,0,0,13,1,-1,4,"Already Taken","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-071012","connect-four","illustration","2024-06-12",3,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",18,14,11,3,0,0,8,0,0,0,0,0,14,1,-1,4,"Already Taken","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-071034","connect-four","illustration","2024-06-12",4,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",16,14,11,3,0,0,8,0,0,0,0,0,1,1,6,4,"Valid","eeeeeee \neeeeeee \neeeeeee \neeeeeee \neeeeeee \neeeeeee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-071034","connect-four","illustration","2024-06-12",4,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",16,14,11,3,0,0,8,0,0,0,0,0,2,2,5,4,"Valid","eeeeeee \neeeeeee \neeeeeee \neeeeeee \neeeeeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-071034","connect-four","illustration","2024-06-12",4,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",16,14,11,3,0,0,8,0,0,0,0,0,3,1,4,4,"Valid","eeeeeee \neeeeeee \neeeeeee \neeeeeee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-071034","connect-four","illustration","2024-06-12",4,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",16,14,11,3,0,0,8,0,0,0,0,0,4,2,3,4,"Valid","eeeeeee \neeeeeee \neeeeeee \neeeReee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-071034","connect-four","illustration","2024-06-12",4,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",16,14,11,3,0,0,8,0,0,0,0,0,5,1,2,4,"Valid","eeeeeee \neeeeeee \neeeYeee \neeeReee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-071034","connect-four","illustration","2024-06-12",4,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",16,14,11,3,0,0,8,0,0,0,0,0,6,2,1,4,"Valid","eeeeeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-071034","connect-four","illustration","2024-06-12",4,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",16,14,11,3,0,0,8,0,0,0,0,0,7,1,-1,4,"Already Taken","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-071034","connect-four","illustration","2024-06-12",4,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",16,14,11,3,0,0,8,0,0,0,0,0,8,1,-1,4,"Already Taken","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-071034","connect-four","illustration","2024-06-12",4,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",16,14,11,3,0,0,8,0,0,0,0,0,9,1,-1,4,"Already Taken","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-071034","connect-four","illustration","2024-06-12",4,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",16,14,11,3,0,0,8,0,0,0,0,0,10,1,-1,4,"Already Taken","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-071034","connect-four","illustration","2024-06-12",4,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",16,14,11,3,0,0,8,0,0,0,0,0,11,1,-1,4,"Already Taken","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-071034","connect-four","illustration","2024-06-12",4,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",16,14,11,3,0,0,8,0,0,0,0,0,12,1,-1,4,"Already Taken","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-071034","connect-four","illustration","2024-06-12",4,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",16,14,11,3,0,0,8,0,0,0,0,0,13,1,-1,4,"Already Taken","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-071034","connect-four","illustration","2024-06-12",4,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",16,14,11,3,0,0,8,0,0,0,0,0,14,1,-1,4,"Already Taken","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-071057","connect-four","illustration","2024-06-12",5,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",17,14,11,3,0,0,8,0,0,0,0,0,1,1,6,4,"Valid","eeeeeee \neeeeeee \neeeeeee \neeeeeee \neeeeeee \neeeeeee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-071057","connect-four","illustration","2024-06-12",5,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",17,14,11,3,0,0,8,0,0,0,0,0,2,2,5,4,"Valid","eeeeeee \neeeeeee \neeeeeee \neeeeeee \neeeeeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-071057","connect-four","illustration","2024-06-12",5,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",17,14,11,3,0,0,8,0,0,0,0,0,3,1,4,4,"Valid","eeeeeee \neeeeeee \neeeeeee \neeeeeee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-071057","connect-four","illustration","2024-06-12",5,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",17,14,11,3,0,0,8,0,0,0,0,0,4,2,3,4,"Valid","eeeeeee \neeeeeee \neeeeeee \neeeReee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-071057","connect-four","illustration","2024-06-12",5,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",17,14,11,3,0,0,8,0,0,0,0,0,5,1,2,4,"Valid","eeeeeee \neeeeeee \neeeYeee \neeeReee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-071057","connect-four","illustration","2024-06-12",5,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",17,14,11,3,0,0,8,0,0,0,0,0,6,2,1,4,"Valid","eeeeeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-071057","connect-four","illustration","2024-06-12",5,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",17,14,11,3,0,0,8,0,0,0,0,0,7,1,-1,4,"Already Taken","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-071057","connect-four","illustration","2024-06-12",5,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",17,14,11,3,0,0,8,0,0,0,0,0,8,1,-1,4,"Already Taken","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-071057","connect-four","illustration","2024-06-12",5,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",17,14,11,3,0,0,8,0,0,0,0,0,9,1,-1,4,"Already Taken","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-071057","connect-four","illustration","2024-06-12",5,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",17,14,11,3,0,0,8,0,0,0,0,0,10,1,-1,4,"Already Taken","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-071057","connect-four","illustration","2024-06-12",5,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",17,14,11,3,0,0,8,0,0,0,0,0,11,1,-1,4,"Already Taken","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-071057","connect-four","illustration","2024-06-12",5,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",17,14,11,3,0,0,8,0,0,0,0,0,12,1,-1,4,"Already Taken","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-071057","connect-four","illustration","2024-06-12",5,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",17,14,11,3,0,0,8,0,0,0,0,0,13,1,-1,4,"Already Taken","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"0190166f-8cf4-7df2-a9a4-b37b07fe6c55","240614-071057","connect-four","illustration","2024-06-12",5,"gpt-4-turbo","gemini-1.5-flash","disqualified1st",17,14,11,3,0,0,8,0,0,0,0,0,14,1,-1,4,"Already Taken","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"01901671-9f92-7804-8cf0-958b9d8a62e3","240614-071121","connect-four","illustration","2024-06-12",1,"gpt-4-turbo","meta.llama3-70b-instruct-v1:0","disqualified1st",17,14,11,3,0,0,8,0,0,0,0,0,1,1,6,4,"Valid","eeeeeee \neeeeeee \neeeeeee \neeeeeee \neeeeeee \neeeeeee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"01901671-9f92-7804-8cf0-958b9d8a62e3","240614-071121","connect-four","illustration","2024-06-12",1,"gpt-4-turbo","meta.llama3-70b-instruct-v1:0","disqualified1st",17,14,11,3,0,0,8,0,0,0,0,0,2,2,5,4,"Valid","eeeeeee \neeeeeee \neeeeeee \neeeeeee \neeeeeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"01901671-9f92-7804-8cf0-958b9d8a62e3","240614-071121","connect-four","illustration","2024-06-12",1,"gpt-4-turbo","meta.llama3-70b-instruct-v1:0","disqualified1st",17,14,11,3,0,0,8,0,0,0,0,0,3,1,4,4,"Valid","eeeeeee \neeeeeee \neeeeeee \neeeeeee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"01901671-9f92-7804-8cf0-958b9d8a62e3","240614-071121","connect-four","illustration","2024-06-12",1,"gpt-4-turbo","meta.llama3-70b-instruct-v1:0","disqualified1st",17,14,11,3,0,0,8,0,0,0,0,0,4,2,3,4,"Valid","eeeeeee \neeeeeee \neeeeeee \neeeReee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"01901671-9f92-7804-8cf0-958b9d8a62e3","240614-071121","connect-four","illustration","2024-06-12",1,"gpt-4-turbo","meta.llama3-70b-instruct-v1:0","disqualified1st",17,14,11,3,0,0,8,0,0,0,0,0,5,1,2,4,"Valid","eeeeeee \neeeeeee \neeeYeee \neeeReee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"01901671-9f92-7804-8cf0-958b9d8a62e3","240614-071121","connect-four","illustration","2024-06-12",1,"gpt-4-turbo","meta.llama3-70b-instruct-v1:0","disqualified1st",17,14,11,3,0,0,8,0,0,0,0,0,6,2,1,4,"Valid","eeeeeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"01901671-9f92-7804-8cf0-958b9d8a62e3","240614-071121","connect-four","illustration","2024-06-12",1,"gpt-4-turbo","meta.llama3-70b-instruct-v1:0","disqualified1st",17,14,11,3,0,0,8,0,0,0,0,0,7,1,-1,4,"Already Taken","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"01901671-9f92-7804-8cf0-958b9d8a62e3","240614-071121","connect-four","illustration","2024-06-12",1,"gpt-4-turbo","meta.llama3-70b-instruct-v1:0","disqualified1st",17,14,11,3,0,0,8,0,0,0,0,0,8,1,-1,4,"Already Taken","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"01901671-9f92-7804-8cf0-958b9d8a62e3","240614-071121","connect-four","illustration","2024-06-12",1,"gpt-4-turbo","meta.llama3-70b-instruct-v1:0","disqualified1st",17,14,11,3,0,0,8,0,0,0,0,0,9,1,-1,4,"Already Taken","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"01901671-9f92-7804-8cf0-958b9d8a62e3","240614-071121","connect-four","illustration","2024-06-12",1,"gpt-4-turbo","meta.llama3-70b-instruct-v1:0","disqualified1st",17,14,11,3,0,0,8,0,0,0,0,0,10,1,-1,4,"Already Taken","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
"01901671-9f92-7804-8cf0-958b9d8a62e3","240614-071121","connect-four","illustration","2024-06-12",1,"gpt-4-turbo","meta.llama3-70b-instruct-v1:0","disqualified1st",17,14,11,3,0,0,8,0,0,0,0,0,11,1,-1,4,"Already Taken","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n","{'column':4}","eeeYeee \neeeReee \neeeYeee \neeeReee \neeeYeee \neeeReee \n"
